,Unnamed: 0,Worksheet Filter,Measure Display,Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id,place_name
79285,3351041,Value,,1,0.999508759,-1.3%,2.3%,San Fernando,18.0,20.0%,-18.2%,36.0,12.5%,20.0%,71.0,34.0,33.0,335.432196371,0.003900645,0.055601081,474950.0,0.117595153,0.130833333,351.74468078800004,0.053353055,0.119033308,$443K,5.0%,6.4%,2.0,-0.1,0.6,22.0,15.8%,-4.3%,2/1/2017,30,2/28/2017,0.055555556,0.024305556,,All Residential,"San Fernando, CA",place,0.5555555560000001,-0.044444444000000013,0.237373737,California,CA,16938.0,San Fernando
79286,3351042,Value,,1,1.082848916,4.4%,0.0%,San Francisco,278.0,9.0%,0.7%,684.0,10.5%,13.8%,21.0,-33.0,6.0,919.5175823710001,-0.033210625,0.044797818,1189500.0,-0.004602511,-0.004602511,973.4387672339999,0.070400903,0.04385001,"$1,271K",10.0%,4.0%,2.5,0.1,0.3,472.0,4.7%,-13.1%,2/1/2017,30,2/28/2017,0.024853801,0.01192973,-0.000104601,All Residential,"San Francisco, CA",place,0.6690647479999999,0.17494710100000002,-2.616088947e-05,California,CA,17151.0,San Francisco
79287,3351043,Value,,1,0.998373256,0.6%,2.1%,San Gabriel,18.0,-43.8%,-21.7%,74.0,4.2%,-11.9%,83.0,28.0,52.0,464.51029167900003,-0.04075257,0.024259799999999998,748494.0,0.016285132,-0.062037594,460.52555905099996,-0.042965944000000006,0.181577006,$767K,10.6%,26.1%,4.1,1.9,0.4,36.0,20.0%,-7.7%,2/1/2017,30,2/28/2017,0.013513514,-0.000570994,0.0016087520000000002,All Residential,"San Gabriel, CA",place,0.27777777800000003,-0.034722222000000004,-0.11352657,California,CA,17164.0,San Gabriel
79288,3351044,Value,,1,0.986806412,1.0%,-0.8%,San Jacinto,49.0,-12.5%,-18.3%,134.0,1.5%,-12.4%,48.0,-12.0,2.0,139.092686811,0.016489221999999998,0.115580121,250000.0,0.002204851,0.042100875,131.70731707299998,0.1278025,0.12184767,$240K,-2.0%,6.4%,2.7,0.3,0.1,78.0,18.2%,1.3%,2/1/2017,30,2/28/2017,,,,All Residential,"San Jacinto, CA",place,0.306122449,-0.033163265,-0.060544218,California,CA,17176.0,San Jacinto
79289,3351045,Value,,1,1.031769464,2.1%,-0.3%,San Jose,484.0,5.7%,18.0%,811.0,29.1%,-5.7%,20.0,-16.0,1.0,545.498304983,0.015725855,0.068596608,816500.0,0.048213992,0.030283912000000007,541.486062727,0.040821238,0.051818669000000005,$825K,8.1%,9.4%,1.7,0.3,-0.4,686.0,18.7%,-13.8%,2/1/2017,30,2/28/2017,0.009864365,0.003494938,-0.001763542,All Residential,"San Jose, CA",place,0.659090909,0.150357285,-0.028713969,California,CA,17420.0,San Jose
79290,3351046,Value,,1,0.973764753,-1.3%,-1.4%,San Juan Capistrano,43.0,13.2%,10.3%,153.0,-1.3%,-1.3%,78.0,-4.0,0.0,393.138357705,0.027361132000000003,0.01540935,799000.0,0.08707483,0.001253133,369.817073171,0.008490369000000001,0.083749647,$602K,-1.5%,2.1%,3.6,-0.5,-0.4,61.0,41.9%,-20.8%,2/1/2017,30,2/28/2017,0.006535948000000001,8.433480919e-05,8.433480919e-05,All Residential,"San Juan Capistrano, CA",place,0.162790698,-0.047735618,0.008944544,California,CA,17431.0,San Juan Capistrano
79291,3351047,Value,,1,1.038044355,2.8%,-3.5%,San Leandro,51.0,13.3%,4.1%,59.0,15.7%,-18.1%,12.0,-16.0,-1.0,402.16251806099996,-0.021476226,0.07462096900000001,549000.0,0.026168224,0.001824818,420.543806647,0.008666739,0.134643682,$570K,8.2%,5.9%,1.2,0.1,-0.3,72.0,35.8%,-12.2%,2/1/2017,30,2/28/2017,0.016949153,-0.022266534,,All Residential,"San Leandro, CA",place,0.647058824,0.202614379,-0.16926771,California,CA,17447.0,San Leandro
79292,3351048,Value,,1,1.011252942,-2.2%,-3.3%,San Lorenzo,8.0,-46.7%,14.3%,15.0,-11.8%,7.1%,21.0,12.0,7.0,433.30876934400004,0.039977928,0.033341554,529950.0,0.031231757,0.062024048,429.127767763,0.07984151,0.100912224,$545K,0.9%,3.4%,1.9,0.8,-0.1,11.0,-31.3%,-26.7%,2/1/2017,30,2/28/2017,0.066666667,,,All Residential,"San Lorenzo, CA",place,0.625,-0.10833333,-0.23214286,California,CA,25747.0,San Lorenzo
79293,3351049,Value,,1,0.973927709,-1.1%,-1.0%,San Luis Obispo,25.0,-16.7%,-28.6%,67.0,-4.3%,-39.6%,37.0,-6.0,20.0,420.98359857400004,-0.034416351,0.204253767,621650.0,-0.07554465,0.08929446,406.392694064,0.127228911,0.145288501,$645K,7.3%,16.3%,2.7,0.4,-0.5,56.0,21.7%,-20.0%,2/1/2017,30,2/28/2017,,,,All Residential,"San Luis Obispo, CA",place,0.16,-0.04,0.017142857,California,CA,17464.0,San Luis Obispo
79294,3351050,Value,,1,0.990304078,0.9%,1.4%,San Marcos,54.0,-22.9%,-40.0%,104.0,-13.3%,-42.5%,19.0,-14.0,-33.0,318.577263445,0.015494996,0.101408673,549000.0,-0.001818182,0.111336032,296.66831733,0.053717913,0.097134884,$518K,-12.9%,7.1%,1.9,0.2,-0.1,95.0,5.6%,-34.5%,2/1/2017,30,2/28/2017,0.019230769,0.002564103,0.008181045,All Residential,"San Marcos, CA",place,0.27777777800000003,0.120634921,0.1,California,CA,17472.0,San Marcos
79295,3351051,Value,,1,1.06310038,2.7%,-0.9%,San Mateo,43.0,16.2%,-25.9%,96.0,31.5%,29.7%,13.0,-13.0,0.0,741.31875,-0.024674905,0.012626323,1175000.0,0.094550536,0.022183558,870.6293706289999,0.130220697,0.128808027,"$1,265K",15.0%,11.4%,2.2,0.2,0.9,69.0,7.8%,-4.2%,2/1/2017,30,2/28/2017,0.010416667,-0.003281964,-0.003096847,All Residential,"San Mateo, CA",place,0.697674419,0.04902577,-0.060946271,California,CA,17490.0,San Mateo
79296,3351052,Value,,1,1.016048501,0.5%,-3.0%,San Pablo,19.0,5.6%,-5.0%,26.0,62.5%,-27.8%,23.0,-13.0,-1.0,305.294117647,0.17693915899999998,0.332974316,399000.0,0.053158089000000006,0.094650206,263.68375325799997,-0.084060132,-0.078190841,$368K,0.1%,15.0%,1.4,0.5,-0.4,23.0,64.3%,-11.5%,2/1/2017,30,2/28/2017,,,,All Residential,"San Pablo, CA",place,0.578947368,0.134502924,-0.12105263,California,CA,17500.0,San Pablo
79297,3351053,Value,,1,1.02419035,3.5%,0.8%,San Rafael,29.0,-9.4%,-19.4%,111.0,14.4%,-22.9%,69.0,-1.0,15.0,528.919330289,-0.010119459,0.04635961,842000.0,-0.008244994,-0.12746114,506.14091790599997,0.077343051,0.081139197,$920K,0.8%,4.8%,3.8,0.8,-0.2,48.0,17.1%,-28.4%,2/1/2017,30,2/28/2017,0.009009009,-0.011609548,-0.00487988,All Residential,"San Rafael, CA",place,0.448275862,0.198275862,0.059386973,California,CA,17518.0,San Rafael
79298,3351054,Value,,1,1.0048181,1.1%,-1.1%,San Ramon,48.0,-17.2%,-14.3%,85.0,4.9%,21.4%,9.0,-8.0,-1.0,450.788095439,0.0032009940000000004,0.058082632,910000.0,0.037628278,-0.040587877,452.90630422199996,-0.004101675,0.022922254,$833K,-6.4%,-5.4%,1.8,0.4,0.5,84.0,20.0%,-10.6%,2/1/2017,30,2/28/2017,,,,All Residential,"San Ramon, CA",place,0.4791666670000001,0.117097701,-0.18154762,California,CA,17519.0,San Ramon
79299,3351055,Value,,1,1.000178673,0.0%,0.0%,Sanger,20.0,-25.9%,66.7%,40.0,-13.0%,-37.5%,42.0,-18.0,-37.0,136.506226054,-0.09500264,0.170124842,218912.5,-0.24382556,0.060815313,144.324298747,0.081583274,0.221162011,$225K,0.6%,9.1%,2.0,0.3,-3.3,22.0,22.2%,10.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Sanger, CA",place,0.15,0.038888889,0.066666667,California,CA,17168.0,Sanger
79300,3351056,Value,,1,0.987696738,1.1%,1.2%,Santa Ana,116.0,-2.5%,-1.7%,371.0,-3.4%,-8.4%,60.0,-10.0,15.0,364.510869565,-0.004174915,0.080017567,558800.0,0.117602235,0.095686275,353.05055372099997,0.06568963400000001,0.078185319,$490K,6.5%,7.6%,3.2,0.0,-0.2,169.0,11.9%,-11.1%,2/1/2017,30,2/28/2017,0.016172507,-0.00205666,0.011234235,All Residential,"Santa Ana, CA",place,0.275862069,0.03216459,0.030099357,California,CA,17650.0,Santa Ana
79301,3351057,Value,,1,0.972075261,-0.4%,-0.6%,Santa Barbara,59.0,-10.6%,-14.5%,344.0,3.9%,4.6%,72.0,-31.0,-15.0,678.867924528,0.005685883,-0.04395024,1295000.0,0.301507538,0.270230505,699.012905944,0.142950897,0.094659737,"$1,060K",6.4%,13.6%,5.8,0.8,1.0,88.0,-6.4%,-33.3%,2/1/2017,30,2/28/2017,0.00872093,-0.015448254,0.005681416999999999,All Residential,"Santa Barbara, CA",place,0.13559322,-0.031073446,-0.038319823,California,CA,17669.0,Santa Barbara
79302,3351058,Value,,1,1.047570451,2.6%,-4.1%,Santa Clara,59.0,84.4%,51.3%,79.0,43.6%,31.7%,13.0,-19.0,3.0,678.8,0.044184978,0.078734638,925000.0,-0.064605901,0.077460687,688.2352941180002,0.038811608,0.042814118,$920K,-0.3%,-8.0%,1.3,-0.4,-0.2,75.0,11.9%,-10.7%,2/1/2017,30,2/28/2017,,,,All Residential,"Santa Clara, CA",place,0.7288135590000001,0.260063559,-0.091699261,California,CA,17675.0,Santa Clara
79303,3351059,Value,,1,0.993307019,0.4%,0.0%,Santa Clarita,186.0,5.1%,10.7%,478.0,-3.4%,-7.5%,49.0,-7.0,4.0,292.858802669,0.023883745,0.074366572,482449.5,-0.034907982000000004,0.015802916,279.027516262,-0.008414612,0.031651185,$472K,1.7%,4.8%,2.6,-0.2,-0.5,244.0,-2.8%,-14.1%,2/1/2017,30,2/28/2017,0.006276151,0.000215545,0.000473443,All Residential,"Santa Clarita, CA",place,0.306451613,0.01831602,-0.020929339,California,CA,17676.0,Santa Clarita
79304,3351060,Value,,1,0.999790019,0.2%,-0.2%,Santa Cruz,42.0,-12.5%,0.0%,126.0,-1.6%,18.9%,43.0,1.0,-2.0,595.637137537,0.035492255,0.094738265,799000.0,0.0,0.0050314470000000005,560.090094503,0.040921609,0.156481309,$786K,12.0%,13.9%,3.0,0.3,0.5,49.0,8.9%,-26.9%,2/1/2017,30,2/28/2017,0.015873016,0.008060516,-0.021862833,All Residential,"Santa Cruz, CA",place,0.452380952,0.098214286,0.047619048,California,CA,17680.0,Santa Cruz
79305,3351061,Value,,1,0.979780875,-1.4%,-0.9%,Santa Fe Springs,14.0,-22.2%,-30.0%,42.0,-16.0%,-2.3%,72.0,13.0,39.0,336.734693878,-0.035234817,0.025478645,435000.0,-0.011026486,0.090225564,296.809855969,-0.20456424,-0.024008134,$447K,1.9%,10.4%,3.0,0.2,0.8,19.0,-17.4%,-17.4%,2/1/2017,30,2/28/2017,,,,All Residential,"Santa Fe Springs, CA",place,0.35714285700000004,-0.031746032,0.107142857,California,CA,17691.0,Santa Fe Springs
79306,3351062,Value,,1,0.981924641,-0.4%,0.6%,Santa Maria,60.0,-21.1%,-4.8%,166.0,-1.2%,-21.3%,44.0,3.0,-6.0,231.94043533599998,0.030155756,0.075577662,391950.0,0.057038835,0.127104424,216.00223546900003,-0.028432033,0.05665367,$340K,-3.7%,-6.5%,2.8,0.6,-0.5,98.0,5.4%,-23.4%,2/1/2017,30,2/28/2017,0.018072289,0.006167527,0.00385428,All Residential,"Santa Maria, CA",place,0.266666667,0.056140351,0.076190476,California,CA,17700.0,Santa Maria
79307,3351063,Value,,1,1.008416533,1.6%,1.9%,Santa Monica,38.0,-9.5%,-13.6%,107.0,-6.1%,-21.9%,20.0,-2.0,-2.0,1014.187426252,0.025898598,0.074607103,1517500.0,-0.042586751,-0.18958611,923.022971843,-0.018788662,0.005055584,"$1,394K",-9.1%,-15.6%,2.8,0.1,-0.3,58.0,-9.4%,-27.5%,2/1/2017,30,2/28/2017,0.018691589,0.001147729,-0.025104032,All Residential,"Santa Monica, CA",place,0.421052632,0.135338346,0.034688995,California,CA,17882.0,Santa Monica
79308,3351064,Value,,1,0.998593462,0.3%,-0.3%,Santa Rosa,102.0,-10.5%,-12.1%,315.0,-0.3%,-25.0%,58.0,1.0,-1.0,358.267909588,0.005910901999999999,0.092622918,547250.0,0.013425926,0.096693387,329.609328157,0.012204533,0.044627786,$514K,-1.3%,8.4%,3.1,0.3,-0.5,122.0,1.7%,-41.9%,2/1/2017,30,2/28/2017,0.015873016,0.006379345,0.008730159,All Residential,"Santa Rosa, CA",place,0.411764706,0.069659443,-0.036511156,California,CA,17911.0,Santa Rosa
79309,3351065,Value,,1,0.983022512,-0.7%,-1.2%,Santee,52.0,15.6%,2.0%,47.0,-7.8%,-39.0%,17.0,-9.0,4.0,298.319327731,-0.016987117,0.023280769,469900.0,0.053823727,0.08937058099999999,302.479357156,0.073479931,0.044384769,$446K,8.8%,7.5%,0.9,-0.2,-0.6,57.0,-3.4%,-33.7%,2/1/2017,30,2/28/2017,0.042553192,0.003337505,,All Residential,"Santee, CA",place,0.25,-0.061111111,-0.10294118,California,CA,17939.0,Santee
79310,3351066,Value,,1,1.038453348,3.7%,2.1%,Saratoga,20.0,42.9%,-9.1%,54.0,31.7%,8.0%,12.0,-23.0,-40.0,884.852211142,0.07404970400000001,0.05810307400000001,2138000.0,0.069802352,0.031604343,897.2093957039999,0.041820351,0.020641064,"$2,385K",21.5%,9.7%,2.7,-0.2,0.4,36.0,20.0%,12.5%,2/1/2017,30,2/28/2017,0.037037037,0.012646793,-0.002962963,All Residential,"Saratoga, CA",place,0.75,0.321428571,0.340909091,California,CA,17960.0,Saratoga
79311,3351067,Value,,1,0.96680567,-1.0%,-2.3%,Seal Beach,42.0,2.4%,0.0%,112.0,-14.5%,-26.3%,76.0,28.0,19.0,333.777339579,0.184371205,0.262941285,324500.0,0.082027342,0.201851852,255.97294070799998,0.084631105,-0.03287164,$217K,-7.7%,-12.0%,2.7,-0.5,-0.9,52.0,15.6%,-28.8%,2/1/2017,30,2/28/2017,0.008928571,-0.006338604,-0.017387218,All Residential,"Seal Beach, CA",place,0.047619048,-0.098722416,-0.095238095,California,CA,18067.0,Seal Beach
79312,3351068,Value,,1,0.987129707,-0.1%,0.0%,Simi Valley,76.0,-24.8%,-7.3%,179.0,-14.4%,-19.0%,42.0,1.0,-2.0,311.261478975,0.008104554,0.048599439,539000.0,-0.019998218,0.018903592,301.586386129,-0.003453681,0.064358421,$550K,11.1%,13.6%,2.4,0.3,-0.3,103.0,-5.5%,-31.3%,2/1/2017,30,2/28/2017,,,,All Residential,"Simi Valley, CA",place,0.276315789,0.008989057,0.020218229,California,CA,18389.0,Simi Valley
79313,3351069,Value,,1,0.976787533,1.9%,0.6%,Solana Beach,11.0,-45.0%,-47.6%,63.0,-12.5%,-21.3%,13.0,-56.0,-30.0,526.664091891,-0.14269756,-0.087683217,1522000.0,0.656147987,-0.061941448,560.035842294,0.007115606,0.071428571,"$1,220K",3.8%,31.9%,5.7,2.1,1.9,24.0,-22.6%,-20.0%,2/1/2017,30,2/28/2017,0.015873016,-0.011904762,0.003373016,All Residential,"Solana Beach, CA",place,0.181818182,0.131818182,0.08658008699999999,California,CA,18500.0,Solana Beach
79314,3351070,Value,,1,0.985005449,1.4%,-2.0%,Sonoma,28.0,33.3%,16.7%,100.0,-8.3%,-8.3%,62.0,-1.0,-17.0,428.969912191,-0.13125977,-0.050942656,598500.0,-0.14377682,-0.14408295,440.873087126,-0.10698339,0.031946937,$645K,-23.2%,1.7%,3.6,-1.6,-0.9,22.0,-40.5%,-56.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Sonoma, CA",place,0.25,0.05952381,0.041666667,California,CA,18535.0,Sonoma
79315,3351071,Value,,1,1.001449543,1.8%,1.4%,South Gate,25.0,0.0%,0.0%,67.0,1.5%,-15.2%,47.0,-2.0,33.0,339.945505907,0.100710662,0.156167584,429450.0,0.103984576,0.108401084,322.80431433,-0.015730003,0.036417052000000005,$389K,-2.8%,6.6%,2.7,0.1,-0.5,34.0,0.0%,-22.7%,2/1/2017,30,2/28/2017,,,,All Residential,"South Gate, CA",place,0.4,0.16,-0.04,California,CA,18624.0,South Gate
79316,3351072,Value,,1,0.977830018,0.5%,0.6%,South Lake Tahoe,37.0,-35.1%,-37.3%,139.0,-13.1%,-28.7%,76.0,8.0,-28.0,295.846394984,-0.006772812,0.099503587,499000.0,0.2200489,0.209845084,275.16841147,0.032306477,0.100875641,$400K,-4.8%,25.0%,3.8,1.0,0.5,37.0,2.8%,-43.9%,2/1/2017,30,2/28/2017,,,,All Residential,"South Lake Tahoe, CA",place,0.27027027,0.129919393,0.13467705,California,CA,18630.0,South Lake Tahoe
79317,3351073,Value,,1,1.0309043759999998,1.5%,-4.6%,South San Francisco,17.0,-48.5%,-34.6%,29.0,-9.4%,-42.0%,33.0,-16.0,15.0,637.40022805,0.078805423,0.239368212,724999.0,-0.092617021,-0.10105518,627.251995439,0.061178679000000014,0.143409793,$888K,2.7%,6.6%,1.7,0.7,-0.2,19.0,-32.1%,-52.5%,2/1/2017,30,2/28/2017,0.034482759,0.0032327590000000004,0.014482759,All Residential,"South San Francisco, CA",place,0.647058824,0.192513369,-0.083710407,California,CA,18672.0,South San Francisco
79318,3351074,Value,,1,0.999529553,-0.9%,-0.1%,South Whittier,20.0,-23.1%,0.0%,71.0,0.0%,16.4%,59.0,2.0,4.0,353.9492674390001,-0.006479795,0.070571584,450000.0,-0.052631579000000005,0.041667872,351.0179324890001,-0.071306738,0.101669797,$450K,-1.5%,7.1%,3.6,0.9,0.5,36.0,2.9%,-5.3%,2/1/2017,30,2/28/2017,0.014084507,0.0,,All Residential,"South Whittier, CA",place,0.4,0.053846154000000014,0.1,California,CA,26107.0,South Whittier
79319,3351075,Value,,1,0.984515022,1.0%,0.5%,Spring Valley,54.0,1.9%,14.9%,66.0,-37.7%,-35.9%,50.0,12.0,22.0,293.32273449900003,0.053457803,0.119772404,435900.0,0.025647059,0.050361446,273.184921746,-0.031681168,0.104641935,$440K,2.9%,11.4%,1.2,-0.8,-1.0,53.0,-19.7%,-23.2%,2/1/2017,30,2/28/2017,0.060606061,0.032304174,0.021771109,All Residential,"Spring Valley, CA",place,0.185185185,-0.022361985,0.014972419,California,CA,26127.0,Spring Valley
79320,3351076,Value,,1,0.997639759,1.0%,2.2%,Stanton,14.0,-41.7%,-12.5%,34.0,-19.0%,-17.1%,23.0,-60.0,-24.0,370.69547603,0.123319624,0.169521786,450000.0,0.12528132,0.084337349,365.811215196,0.17310568699999998,0.22633794,$411K,3.2%,-11.6%,2.4,0.6,-0.2,21.0,-22.2%,-16.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Stanton, CA",place,0.428571429,0.136904762,0.303571429,California,CA,18801.0,Stanton
79321,3351077,Value,,1,0.982414224,-0.4%,0.0%,Stevenson Ranch,18.0,12.5%,12.5%,46.0,-20.7%,9.5%,52.0,-11.0,-56.0,305.268804868,0.023113025,0.099721448,508950.0,-0.19085851,0.183879972,304.82664217,0.081579645,0.115305721,$602K,-17.7%,-25.9%,2.6,-1.0,0.0,18.0,-33.3%,-21.7%,2/1/2017,30,2/28/2017,,,,All Residential,"Stevenson Ranch, CA",place,0.166666667,-0.020833333,0.104166667,California,CA,35080.0,Stevenson Ranch
79322,3351078,Value,,1,0.995338698,-0.8%,0.1%,Suisun City,27.0,8.0%,12.5%,54.0,10.2%,3.8%,29.0,-28.0,-6.0,231.391921829,0.049257172,0.077725406,351000.0,-0.07631578900000001,0.096875,215.05376344099997,-0.002150538,0.044451103,$350K,-2.8%,8.2%,2.0,0.0,-0.2,42.0,16.7%,44.8%,2/1/2017,30,2/28/2017,,,,All Residential,"Suisun City, CA",place,0.444444444,0.124444444,-0.13888889,California,CA,19156.0,Suisun City
79323,3351079,Value,,1,0.980839393,0.5%,0.0%,Sun City,43.0,4.9%,7.5%,111.0,1.8%,18.1%,43.0,-4.0,-11.0,173.566669131,-0.010122261,0.108591774,234500.0,0.0,0.091517582,158.548707753,0.054348907,0.08929402300000001,$221K,1.4%,4.0%,2.6,-0.1,0.2,64.0,14.3%,6.7%,2/1/2017,30,2/28/2017,,,,All Residential,"Sun City, CA",place,0.302325581,0.131593874,0.002325581,California,CA,26277.0,Sun City
79324,3351080,Value,,1,1.074705836,2.9%,-1.4%,Sunnyvale,41.0,-6.8%,10.8%,59.0,34.1%,1.7%,9.0,-8.0,-3.0,807.471793505,0.03328957,0.050238451,1249000.0,-0.0008,-0.030279503,867.663656885,0.100753677,0.137828317,"$1,300K",2.6%,12.0%,1.4,0.4,-0.2,68.0,41.7%,-11.7%,2/1/2017,30,2/28/2017,0.016949153,-0.00577812,,All Residential,"Sunnyvale, CA",place,0.853658537,0.194567627,0.042847726,California,CA,19457.0,Sunnyvale
79325,3351081,Value,,1,0.989139259,0.8%,0.4%,Temecula,139.0,3.7%,-6.1%,379.0,-5.3%,-2.3%,53.0,-16.0,11.0,201.923076923,-0.029395904,0.033041008,445000.0,-0.008908685999999999,0.05952381,192.143467122,-0.032069722,0.025115985,$430K,7.1%,9.4%,2.7,-0.3,0.1,191.0,6.1%,-9.0%,2/1/2017,30,2/28/2017,0.018469657,0.003469657,0.015892337,All Residential,"Temecula, CA",place,0.28057554,0.08654568900000001,0.09138635,California,CA,19701.0,Temecula
79326,3351082,Value,,1,0.979128861,-0.6%,-1.6%,Temescal Valley,28.0,-12.5%,-6.7%,101.0,2.0%,-23.5%,71.0,-23.0,3.0,216.532439739,0.117629092,0.054395973,445000.0,-0.046446620999999993,-0.010847337,190.88936885599998,0.003268988,0.113883479,$430K,0.4%,7.5%,3.6,0.5,-0.8,46.0,27.8%,-16.4%,2/1/2017,30,2/28/2017,,,,All Residential,"Temescal Valley, CA",place,0.14285714300000002,-0.044642857,-0.15714286,California,CA,35270.0,Temescal Valley
79327,3351083,Value,,1,0.980992916,-1.0%,-2.3%,Temple City,30.0,30.4%,20.0%,74.0,1.4%,-20.4%,60.0,8.0,32.0,485.51859099800004,-0.046321696,0.030393164,850000.0,0.050030883,0.065162907,448.09675004800005,-0.068833095,-0.072912539,$786K,6.2%,4.8%,2.5,-0.7,-1.2,36.0,38.5%,-29.4%,2/1/2017,30,2/28/2017,0.027027027,,-0.015983726,All Residential,"Temple City, CA",place,0.333333333,-0.014492753999999997,-0.10666667,California,CA,19707.0,Temple City
79328,3351084,Value,,1,0.979590325,0.0%,0.2%,Thousand Oaks,100.0,4.2%,9.9%,280.0,-7.3%,-22.7%,70.0,27.0,4.0,376.428664089,-0.020415118,0.062776738,762000.0,0.06588334,0.031123139,344.09202031,-0.013250761000000002,0.031197403,$725K,8.2%,3.7%,2.8,-0.3,-1.2,166.0,9.9%,-19.0%,2/1/2017,30,2/28/2017,0.003571429,-0.003051088,0.000808998,All Residential,"Thousand Oaks, CA",place,0.17,0.034583333,0.06010989,California,CA,19798.0,Thousand Oaks
79329,3351085,Value,,1,1.001041213,0.1%,1.3%,Torrance,83.0,-13.5%,-7.8%,168.0,-1.8%,-26.0%,27.0,-17.0,-7.0,449.51284679699995,0.019241041,0.07167809,659350.0,0.030234375,0.015947612,438.218390805,-0.05116485,0.071077914,$650K,-6.1%,7.9%,2.0,0.2,-0.5,108.0,-12.9%,-17.6%,2/1/2017,30,2/28/2017,0.023809524,,0.014998951000000003,All Residential,"Torrance, CA",place,0.493975904,0.077309237,0.238420348,California,CA,20094.0,Torrance
79330,3351086,Value,,1,0.988530837,0.4%,1.8%,Trabuco Canyon,18.0,-18.2%,0.0%,54.0,10.2%,-5.3%,42.0,-25.0,-26.0,370.722207663,-0.015325648,0.067564107,812394.0,0.160728676,0.042867779,351.578051644,-0.024519172,0.04280507,$685K,-5.8%,11.5%,3.0,0.8,-0.2,28.0,12.0%,-3.4%,2/1/2017,30,2/28/2017,,,,All Residential,"Trabuco Canyon, CA",place,0.388888889,0.16161616199999998,0.222222222,California,CA,28329.0,Trabuco Canyon
79331,3351087,Value,,1,0.986878182,1.2%,0.2%,Tustin,58.0,-4.9%,-4.9%,142.0,-9.6%,-13.9%,46.0,-24.0,-6.0,372.58527255300004,-0.023320159,0.02177213,699000.0,0.111287758,0.035632269,375.88879431699996,-0.008391524000000001,0.05038575,$585K,-12.7%,0.0%,2.4,-0.2,-0.3,73.0,-5.2%,-32.4%,2/1/2017,30,2/28/2017,0.021126761,0.014757334,,All Residential,"Tustin, CA",place,0.344827586,0.262860373,0.082532504,California,CA,20258.0,Tustin
79332,3351088,Value,,1,0.971866767,4.8%,7.6%,Twentynine Palms,26.0,-16.1%,8.3%,134.0,-0.7%,-15.7%,60.0,-63.0,-54.0,97.55096390700001,0.230509378,0.221248059,113900.0,0.144723618,0.32057971,75.59170245199999,0.15595099,0.316138388,$83K,13.7%,25.8%,5.2,0.8,-1.4,32.0,-3.0%,-5.9%,2/1/2017,30,2/28/2017,0.037313433,-0.014538419,-0.075894114,All Residential,"Twentynine Palms, CA",place,0.346153846,0.217121588,0.26282051300000003,California,CA,20281.0,Twentynine Palms
79333,3351089,Value,,1,1.027908272,1.3%,0.5%,Union City,33.0,6.5%,0.0%,36.0,-2.7%,-12.2%,13.0,-5.0,-10.0,440.701247478,-0.021383995,0.068298878,661944.0,-0.11504813,-0.05433194,458.049886621,-0.021641019,0.07113204299999999,$710K,-1.4%,7.0%,1.1,-0.1,-0.1,48.0,6.7%,0.0%,2/1/2017,30,2/28/2017,,,,All Residential,"Union City, CA",place,0.727272727,0.211143695,0.151515152,California,CA,20321.0,Union City
79334,3351090,Value,,1,0.991267179,-0.2%,1.5%,Upland,47.0,6.8%,-2.1%,153.0,-6.7%,-5.6%,78.0,-1.0,15.0,268.026565465,-0.013060233,0.006021192,469000.0,-0.089320388,-0.022713065,254.237288136,-0.053201531,0.051924005,$455K,-12.8%,0.2%,3.3,-0.4,-0.1,67.0,15.5%,0.0%,2/1/2017,30,2/28/2017,0.013071895,0.006974334,-0.005446623,All Residential,"Upland, CA",place,0.276595745,0.003868472,0.130762411,California,CA,20340.0,Upland
79335,3351091,Value,,1,0.994873455,0.0%,0.0%,Vacaville,71.0,-9.0%,-22.0%,138.0,-13.8%,-25.4%,43.0,-20.0,-16.0,244.48394600700001,-0.030465967000000007,0.094387348,390000.0,-0.022556391,0.002570694,230.460921844,0.018061122,0.08865838599999999,$385K,-6.0%,3.5%,1.9,-0.2,-0.1,76.0,-13.6%,-26.2%,2/1/2017,30,2/28/2017,,,,All Residential,"Vacaville, CA",place,0.338028169,0.030335861,-0.035598205,California,CA,20361.0,Vacaville
